ward,precinct,total,MARK MCGUIRE,MARK MCGUIRE Percent,MARTHA A. MILLS,MARTHA A. MILLS Percent,DENNIS J. BURKE,DENNIS J. BURKE Percent,MICHAEL THOMAS O'MALLEY,MICHAEL THOMAS O'MALLEY Percent,ROSEMARY GRANT HIGGINS,ROSEMARY GRANT HIGGINS Percent,precinct_id
49,16,83,7,8.43,27,32.53,5,6.02,10,12.05,24,28.92,49016
49,17,30,3,10.0,6,20.0,3,10.0,8,26.67,5,16.67,49017
49,18,89,13,14.61,24,26.97,9,10.11,19,21.35,22,24.72,49018
49,19,69,5,7.25,30,43.48,6,8.7,8,11.59,10,14.49,49019
49,20,118,14,11.86,33,27.97,17,14.41,22,18.64,24,20.34,49020
49,21,62,8,12.9,14,22.58,2,3.23,5,8.06,11,17.74,49021
49,22,90,17,18.89,25,27.78,9,10.0,12,13.33,19,21.11,49022
49,23,74,9,12.16,30,40.54,6,8.11,7,9.46,18,24.32,49023
49,24,96,10,10.42,31,32.29,8,8.33,23,23.96,18,18.75,49024
49,25,68,8,11.76,25,36.76,6,8.82,9,13.24,14,20.59,49025
49,26,135,16,11.85,49,36.3,15,11.11,9,6.67,34,25.19,49026
49,27,108,9,8.33,37,34.26,12,11.11,19,17.59,24,22.22,49027
49,28,74,11,14.86,18,24.32,10,13.51,8,10.81,16,21.62,49028
49,29,42,5,11.9,18,42.86,2,4.76,4,9.52,10,23.81,49029
49,30,79,6,7.59,26,32.91,12,15.19,16,20.25,15,18.99,49030
49,31,77,5,6.49,28,36.36,9,11.69,10,12.99,18,23.38,49031
49,32,93,7,7.53,24,25.81,5,5.38,4,4.3,20,21.51,49032
49,33,65,4,6.15,25,38.46,7,10.77,8,12.31,16,24.62,49033
49,34,65,10,15.38,20,30.77,7,10.77,11,16.92,14,21.54,49034
49,35,86,13,15.12,28,32.56,11,12.79,10,11.63,18,20.93,49035
49,36,72,10,13.89,25,34.72,5,6.94,9,12.5,16,22.22,49036
49,37,64,7,10.94,14,21.88,9,14.06,16,25.0,11,17.19,49037
50,1,65,10,15.38,16,24.62,8,12.31,8,12.31,10,15.38,50001
50,2,96,11,11.46,20,20.83,22,22.92,11,11.46,14,14.58,50002
50,3,63,7,11.11,11,17.46,13,20.63,8,12.7,11,17.46,50003
50,4,92,10,10.87,16,17.39,22,23.91,11,11.96,9,9.78,50004
50,5,75,7,9.33,11,14.67,12,16.0,12,16.0,16,21.33,50005
50,6,52,5,9.62,10,19.23,11,21.15,8,15.38,13,25.0,50006
50,7,111,7,6.31,28,25.23,17,15.32,12,10.81,22,19.82,50007
50,8,90,12,13.33,11,12.22,8,8.89,17,18.89,14,15.56,50008
50,9,76,15,19.74,17,22.37,21,27.63,9,11.84,7,9.21,50009
50,10,61,10,16.39,9,14.75,11,18.03,10,16.39,13,21.31,50010
50,11,61,3,4.92,16,26.23,17,27.87,9,14.75,7,11.48,50011
50,12,72,11,15.28,21,29.17,10,13.89,5,6.94,8,11.11,50012
50,13,54,10,18.52,18,33.33,5,9.26,6,11.11,5,9.26,50013
50,14,86,9,10.47,39,45.35,3,3.49,8,9.3,13,15.12,50014
50,15,103,11,10.68,26,25.24,21,20.39,11,10.68,19,18.45,50015
50,16,72,10,13.89,20,27.78,6,8.33,11,15.28,14,19.44,50016
50,17,66,9,13.64,8,12.12,3,4.55,13,19.7,4,6.06,50017
50,18,59,8,13.56,15,25.42,3,5.08,15,25.42,8,13.56,50018
50,19,68,9,13.24,13,19.12,9,13.24,14,20.59,9,13.24,50019
50,20,72,12,16.67,19,26.39,12,16.67,13,18.06,11,15.28,50020
50,21,97,11,11.34,23,23.71,15,15.46,20,20.62,17,17.53,50021
50,22,58,10,17.24,11,18.97,4,6.9,9,15.52,15,25.86,50022
50,23,62,9,14.52,14,22.58,13,20.97,10,16.13,4,6.45,50023
50,24,41,4,9.76,9,21.95,5,12.2,10,24.39,7,17.07,50024
50,25,49,5,10.2,14,28.57,8,16.33,3,6.12,11,22.45,50025
50,26,38,8,21.05,6,15.79,3,7.89,5,13.16,6,15.79,50026
50,27,51,5,9.8,14,27.45,4,7.84,7,13.73,13,25.49,50027
50,28,63,8,12.7,9,14.29,8,12.7,14,22.22,13,20.63,50028
50,29,83,5,6.02,20,24.1,6,7.23,19,22.89,23,27.71,50029
50,30,61,4,6.56,15,24.59,8,13.11,10,16.39,11,18.03,50030
50,31,25,2,8.0,5,20.0,5,20.0,4,16.0,3,12.0,50031
50,32,50,7,14.0,12,24.0,7,14.0,9,18.0,11,22.0,50032
50,33,31,5,16.13,3,9.68,3,9.68,8,25.81,7,22.58,50033
50,34,57,5,8.77,13,22.81,8,14.04,9,15.79,15,26.32,50034
50,35,88,5,5.68,24,27.27,14,15.91,11,12.5,25,28.41,50035
50,36,87,6,6.9,26,29.89,19,21.84,14,16.09,9,10.34,50036
50,37,99,10,10.1,23,23.23,20,20.2,8,8.08,21,21.21,50037
50,38,72,9,12.5,28,38.89,9,12.5,7,9.72,11,15.28,50038
50,39,88,14,15.91,20,22.73,11,12.5,11,12.5,15,17.05,50039
50,40,69,5,7.25,20,28.99,12,17.39,8,11.59,13,18.84,50040
50,41,98,14,14.29,24,24.49,23,23.47,8,8.16,11,11.22,50041
50,42,103,8,7.77,24,23.3,20,19.42,17,16.5,11,10.68,50042
50,43,95,6,6.32,25,26.32,15,15.79,12,12.63,17,17.89,50043
50,44,59,8,13.56,16,27.12,8,13.56,9,15.25,5,8.47,50044
50,45,97,10,10.31,29,29.9,18,18.56,9,9.28,12,12.37,50045
50,46,42,4,9.52,11,26.19,5,11.9,5,11.9,8,19.05,50046
