ward,precinct,total,Deval Patrick,Deval Patrick Percent,Bernie Sanders,Bernie Sanders Percent,Michael R. Bloomberg,Michael R. Bloomberg Percent,Elizabeth Warren,Elizabeth Warren Percent,Pete Buttigieg,Pete Buttigieg Percent,Tom Steyer,Tom Steyer Percent,Andrew Yang,Andrew Yang Percent,Michael Bennet,Michael Bennet Percent,John K. Delaney,John K. Delaney Percent,Tulsi Gabbard,Tulsi Gabbard Percent,Cory Booker,Cory Booker Percent,precinct_id
5,12,205,2,0.98,60,29.27,5,2.44,4,1.95,1,0.49,0,0.0,0,0.0,1,0.49,0,0.0,0,0.0,0,0.0,05012
5,13,290,0,0.0,98,33.79,1,0.34,2,0.69,0,0.0,1,0.34,1,0.34,1,0.34,0,0.0,0,0.0,1,0.34,05013
5,14,296,0,0.0,96,32.43,3,1.01,2,0.68,0,0.0,0,0.0,2,0.68,0,0.0,0,0.0,0,0.0,3,1.01,05014
5,15,341,0,0.0,144,42.23,3,0.88,7,2.05,1,0.29,0,0.0,0,0.0,1,0.29,0,0.0,1,0.29,1,0.29,05015
5,16,294,0,0.0,97,32.99,3,1.02,2,0.68,1,0.34,0,0.0,0,0.0,0,0.0,1,0.34,0,0.0,1,0.34,05016
5,17,234,1,0.43,83,35.47,2,0.85,2,0.85,1,0.43,3,1.28,1,0.43,1,0.43,0,0.0,0,0.0,2,0.85,05017
5,18,350,0,0.0,179,51.14,0,0.0,13,3.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,05018
5,19,378,1,0.26,166,43.92,4,1.06,23,6.08,1,0.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,05019
5,20,435,1,0.23,138,31.72,6,1.38,11,2.53,0,0.0,0,0.0,0,0.0,0,0.0,1,0.23,2,0.46,0,0.0,05020
5,21,366,0,0.0,176,48.09,6,1.64,7,1.91,0,0.0,0,0.0,0,0.0,1,0.27,0,0.0,0,0.0,0,0.0,05021
5,22,440,0,0.0,106,24.09,3,0.68,6,1.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.45,05022
5,23,602,1,0.17,247,41.03,3,0.5,23,3.82,0,0.0,1,0.17,0,0.0,0,0.0,0,0.0,2,0.33,0,0.0,05023
5,24,401,0,0.0,202,50.37,2,0.5,19,4.74,2,0.5,1,0.25,1,0.25,1,0.25,1,0.25,2,0.5,2,0.5,05024
5,25,311,0,0.0,74,23.79,8,2.57,6,1.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.32,05025
5,26,302,0,0.0,84,27.81,12,3.97,3,0.99,0,0.0,0,0.0,1,0.33,0,0.0,0,0.0,0,0.0,0,0.0,05026
5,27,415,0,0.0,222,53.49,2,0.48,12,2.89,1,0.24,0,0.0,1,0.24,0,0.0,0,0.0,2,0.48,0,0.0,05027
5,28,348,0,0.0,87,25.0,4,1.15,2,0.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.57,1,0.29,05028
5,29,322,1,0.31,92,28.57,6,1.86,7,2.17,2,0.62,0,0.0,1,0.31,0,0.0,0,0.0,0,0.0,1,0.31,05029
5,30,212,0,0.0,71,33.49,5,2.36,4,1.89,0,0.0,0,0.0,0,0.0,3,1.42,0,0.0,1,0.47,0,0.0,05030
5,31,218,0,0.0,60,27.52,1,0.46,2,0.92,2,0.92,0,0.0,1,0.46,1,0.46,0,0.0,0,0.0,0,0.0,05031
5,32,354,0,0.0,84,23.73,1,0.28,2,0.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.28,2,0.56,05032
5,33,345,0,0.0,74,21.45,4,1.16,2,0.58,0,0.0,1,0.29,0,0.0,3,0.87,0,0.0,0,0.0,5,1.45,05033
5,34,445,0,0.0,205,46.07,2,0.45,9,2.02,2,0.45,0,0.0,1,0.22,0,0.0,0,0.0,2,0.45,1,0.22,05034
5,35,448,1,0.22,192,42.86,5,1.12,14,3.13,3,0.67,0,0.0,0,0.0,1,0.22,0,0.0,1,0.22,1,0.22,05035
5,36,120,0,0.0,31,25.83,4,3.33,0,0.0,0,0.0,0,0.0,1,0.83,0,0.0,0,0.0,0,0.0,2,1.67,05036
5,37,384,0,0.0,125,32.55,2,0.52,12,3.13,1,0.26,0,0.0,1,0.26,0,0.0,0,0.0,3,0.78,1,0.26,05037
5,38,261,0,0.0,74,28.35,5,1.92,3,1.15,1,0.38,0,0.0,1,0.38,0,0.0,0,0.0,0,0.0,2,0.77,05038
5,39,313,0,0.0,108,34.5,2,0.64,11,3.51,1,0.32,0,0.0,1,0.32,0,0.0,0,0.0,3,0.96,0,0.0,05039
5,40,243,1,0.41,71,29.22,2,0.82,4,1.65,1,0.41,0,0.0,0,0.0,1,0.41,0,0.0,0,0.0,0,0.0,05040
5,41,214,2,0.93,27,12.62,2,0.93,3,1.4,1,0.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,05041
6,1,308,0,0.0,63,20.45,5,1.62,4,1.3,0,0.0,1,0.32,1,0.32,0,0.0,0,0.0,2,0.65,0,0.0,06001
6,2,318,0,0.0,63,19.81,5,1.57,5,1.57,0,0.0,0,0.0,1,0.31,0,0.0,0,0.0,0,0.0,1,0.31,06002
6,3,313,0,0.0,50,15.97,3,0.96,6,1.92,0,0.0,0,0.0,0,0.0,0,0.0,1,0.32,0,0.0,0,0.0,06003
6,4,186,0,0.0,69,37.1,6,3.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.54,1,0.54,0,0.0,06004
6,5,145,1,0.69,41,28.28,1,0.69,1,0.69,0,0.0,0,0.0,0,0.0,1,0.69,0,0.0,0,0.0,1,0.69,06005
6,6,310,1,0.32,75,24.19,4,1.29,3,0.97,0,0.0,2,0.65,1,0.32,0,0.0,0,0.0,0,0.0,2,0.65,06006
6,7,245,0,0.0,65,26.53,4,1.63,1,0.41,0,0.0,2,0.82,1,0.41,0,0.0,0,0.0,0,0.0,2,0.82,06007
6,8,290,0,0.0,66,22.76,4,1.38,2,0.69,0,0.0,0,0.0,1,0.34,0,0.0,0,0.0,0,0.0,3,1.03,06008
6,9,214,0,0.0,62,28.97,3,1.4,2,0.93,1,0.47,0,0.0,0,0.0,2,0.93,0,0.0,0,0.0,1,0.47,06009
6,10,160,0,0.0,68,42.5,0,0.0,1,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,06010
6,11,224,1,0.45,66,29.46,7,3.13,3,1.34,0,0.0,1,0.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,06011
6,12,175,1,0.57,55,31.43,5,2.86,3,1.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,06012
6,13,217,0,0.0,55,25.35,3,1.38,1,0.46,0,0.0,1,0.46,0,0.0,1,0.46,0,0.0,0,0.0,1,0.46,06013
6,14,252,1,0.4,56,22.22,2,0.79,1,0.4,0,0.0,0,0.0,0,0.0,1,0.4,2,0.79,0,0.0,0,0.0,06014
6,15,219,3,1.37,59,26.94,2,0.91,3,1.37,1,0.46,3,1.37,0,0.0,0,0.0,0,0.0,0,0.0,2,0.91,06015
6,16,324,1,0.31,101,31.17,4,1.23,5,1.54,0,0.0,1,0.31,1,0.31,1,0.31,2,0.62,0,0.0,0,0.0,06016
6,17,153,0,0.0,33,21.57,5,3.27,1,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,06017
6,18,232,1,0.43,57,24.57,0,0.0,2,0.86,1,0.43,1,0.43,0,0.0,0,0.0,1,0.43,0,0.0,0,0.0,06018
6,19,212,0,0.0,60,28.3,2,0.94,1,0.47,0,0.0,2,0.94,0,0.0,1,0.47,0,0.0,0,0.0,2,0.94,06019
6,20,139,0,0.0,30,21.58,4,2.88,1,0.72,0,0.0,0,0.0,0,0.0,0,0.0,1,0.72,0,0.0,0,0.0,06020
6,21,119,0,0.0,37,31.09,4,3.36,1,0.84,1,0.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,06021
6,22,221,7,3.17,42,19.0,9,4.07,9,4.07,5,2.26,8,3.62,10,4.52,5,2.26,7,3.17,9,4.07,6,2.71,06022
6,23,120,0,0.0,33,27.5,4,3.33,0,0.0,0,0.0,0,0.0,0,0.0,1,0.83,0,0.0,0,0.0,2,1.67,06023
6,24,135,1,0.74,41,30.37,10,7.41,2,1.48,1,0.74,1,0.74,0,0.0,1,0.74,0,0.0,0,0.0,0,0.0,06024
6,25,118,0,0.0,33,27.97,2,1.69,1,0.85,0,0.0,1,0.85,1,0.85,0,0.0,0,0.0,0,0.0,1,0.85,06025
6,26,151,1,0.66,44,29.14,3,1.99,3,1.99,0,0.0,1,0.66,0,0.0,0,0.0,0,0.0,0,0.0,1,0.66,06026
6,27,122,1,0.82,32,26.23,1,0.82,1,0.82,0,0.0,0,0.0,0,0.0,1,0.82,0,0.0,0,0.0,1,0.82,06027
6,28,115,0,0.0,32,27.83,2,1.74,1,0.87,0,0.0,0,0.0,0,0.0,0,0.0,1,0.87,0,0.0,0,0.0,06028
6,29,295,2,0.68,74,25.08,4,1.36,1,0.34,1,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,06029
6,30,200,0,0.0,60,30.0,4,2.0,4,2.0,0,0.0,3,1.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,06030
6,31,298,1,0.34,65,21.81,3,1.01,4,1.34,0,0.0,0,0.0,0,0.0,1,0.34,1,0.34,0,0.0,1,0.34,06031
6,32,253,0,0.0,52,20.55,8,3.16,1,0.4,0,0.0,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,3,1.19,06032
6,33,253,2,0.79,62,24.51,1,0.4,0,0.0,0,0.0,2,0.79,0,0.0,1,0.4,0,0.0,0,0.0,1,0.4,06033
6,34,268,0,0.0,60,22.39,2,0.75,2,0.75,0,0.0,1,0.37,0,0.0,0,0.0,0,0.0,1,0.37,3,1.12,06034
6,35,267,0,0.0,65,24.34,4,1.5,3,1.12,0,0.0,2,0.75,0,0.0,0,0.0,1,0.37,1,0.37,3,1.12,06035
6,36,330,2,0.61,64,19.39,4,1.21,5,1.52,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.61,06036
6,37,317,0,0.0,82,25.87,1,0.32,3,0.95,0,0.0,1,0.32,1,0.32,0,0.0,2,0.63,1,0.32,1,0.32,06037
6,38,309,0,0.0,77,24.92,11,3.56,1,0.32,0,0.0,0,0.0,1,0.32,0,0.0,0,0.0,0,0.0,1,0.32,06038
6,39,199,0,0.0,56,28.14,4,2.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.01,06039
6,40,222,0,0.0,53,23.87,3,1.35,2,0.9,0,0.0,1,0.45,1,0.45,0,0.0,0,0.0,0,0.0,2,0.9,06040
6,41,279,0,0.0,80,28.67,3,1.08,1,0.36,0,0.0,1,0.36,0,0.0,1,0.36,0,0.0,0,0.0,0,0.0,06041
6,42,235,0,0.0,65,27.66,3,1.28,3,1.28,0,0.0,1,0.43,1,0.43,0,0.0,0,0.0,0,0.0,3,1.28,06042
6,43,237,2,0.84,56,23.63,3,1.27,1,0.42,0,0.0,1,0.42,0,0.0,1,0.42,0,0.0,0,0.0,0,0.0,06043
6,44,271,0,0.0,75,27.68,5,1.85,2,0.74,1,0.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,06044
6,45,298,0,0.0,74,24.83,8,2.68,0,0.0,0,0.0,1,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,06045
6,46,188,1,0.53,49,26.06,4,2.13,1,0.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.53,06046
6,47,197,0,0.0,60,30.46,5,2.54,2,1.02,1,0.51,2,1.02,0,0.0,0,0.0,0,0.0,0,0.0,1,0.51,06047
6,48,256,1,0.39,69,26.95,3,1.17,2,0.78,0,0.0,1,0.39,1,0.39,0,0.0,0,0.0,0,0.0,1,0.39,06048
7,1,226,0,0.0,75,33.19,1,0.44,1,0.44,0,0.0,0,0.0,2,0.88,0,0.0,0,0.0,0,0.0,1,0.44,07001
7,2,220,0,0.0,69,31.36,3,1.36,2,0.91,2,0.91,1,0.45,1,0.45,0,0.0,0,0.0,1,0.45,2,0.91,07002
7,3,284,1,0.35,81,28.52,2,0.7,4,1.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.7,07003
7,4,252,1,0.4,59,23.41,6,2.38,1,0.4,0,0.0,0,0.0,2,0.79,0,0.0,0,0.0,0,0.0,0,0.0,07004
7,5,225,1,0.44,69,30.67,11,4.89,3,1.33,1,0.44,0,0.0,0,0.0,0,0.0,1,0.44,0,0.0,0,0.0,07005
7,6,320,0,0.0,87,27.19,4,1.25,11,3.44,0,0.0,0,0.0,1,0.31,0,0.0,0,0.0,3,0.94,3,0.94,07006
7,7,210,0,0.0,61,29.05,4,1.9,2,0.95,0,0.0,1,0.48,0,0.0,1,0.48,1,0.48,0,0.0,0,0.0,07007
7,8,185,1,0.54,70,37.84,5,2.7,6,3.24,1,0.54,0,0.0,1,0.54,2,1.08,1,0.54,0,0.0,1,0.54,07008
7,9,427,2,0.47,107,25.06,8,1.87,7,1.64,0,0.0,0,0.0,1,0.23,0,0.0,0,0.0,1,0.23,4,0.94,07009
7,10,274,0,0.0,74,27.01,3,1.09,3,1.09,0,0.0,0,0.0,0,0.0,1,0.36,0,0.0,0,0.0,1,0.36,07010
7,11,237,0,0.0,69,29.11,5,2.11,3,1.27,0,0.0,0,0.0,0,0.0,2,0.84,0,0.0,0,0.0,3,1.27,07011
7,12,232,2,0.86,71,30.6,8,3.45,3,1.29,0,0.0,1,0.43,0,0.0,0,0.0,0,0.0,0,0.0,1,0.43,07012
7,13,176,0,0.0,58,32.95,2,1.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.14,0,0.0,07013
7,14,243,1,0.41,78,32.1,8,3.29,6,2.47,0,0.0,0,0.0,2,0.82,2,0.82,0,0.0,0,0.0,3,1.23,07014
7,15,245,0,0.0,73,29.8,4,1.63,0,0.0,0,0.0,1,0.41,0,0.0,1,0.41,0,0.0,0,0.0,1,0.41,07015
7,16,175,1,0.57,49,28.0,4,2.29,2,1.14,0,0.0,0,0.0,0,0.0,2,1.14,0,0.0,0,0.0,1,0.57,07016
7,17,207,0,0.0,53,25.6,2,0.97,2,0.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,07017
7,18,171,0,0.0,58,33.92,3,1.75,1,0.58,0,0.0,0,0.0,1,0.58,0,0.0,0,0.0,1,0.58,0,0.0,07018
7,19,194,2,1.03,60,30.93,2,1.03,1,0.52,2,1.03,0,0.0,0,0.0,1,0.52,0,0.0,0,0.0,1,0.52,07019
7,20,161,0,0.0,44,27.33,3,1.86,5,3.11,0,0.0,1,0.62,0,0.0,1,0.62,0,0.0,0,0.0,1,0.62,07020
7,21,159,0,0.0,43,27.04,2,1.26,0,0.0,1,0.63,0,0.0,2,1.26,0,0.0,0,0.0,1,0.63,2,1.26,07021
7,22,191,1,0.52,58,30.37,2,1.05,2,1.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.52,0,0.0,07022
7,23,255,1,0.39,57,22.35,4,1.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.39,07023
7,24,178,2,1.12,40,22.47,3,1.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,07024
7,25,187,1,0.53,65,34.76,1,0.53,2,1.07,0,0.0,0,0.0,0,0.0,1,0.53,0,0.0,0,0.0,3,1.6,07025
7,26,207,0,0.0,49,23.67,3,1.45,3,1.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,07026
7,27,188,0,0.0,40,21.28,3,1.6,2,1.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,07027
7,28,151,0,0.0,35,23.18,4,2.65,0,0.0,0,0.0,0,0.0,0,0.0,1,0.66,0,0.0,1,0.66,2,1.32,07028
7,29,193,0,0.0,51,26.42,4,2.07,0,0.0,0,0.0,0,0.0,1,0.52,0,0.0,0,0.0,0,0.0,0,0.0,07029
7,30,154,0,0.0,38,24.68,5,3.25,1,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.65,4,2.6,07030
7,31,144,0,0.0,53,36.81,3,2.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.69,0,0.0,0,0.0,07031
7,32,361,0,0.0,67,18.56,2,0.55,3,0.83,0,0.0,0,0.0,1,0.28,0,0.0,1,0.28,2,0.55,3,0.83,07032
7,33,352,0,0.0,64,18.18,0,0.0,1,0.28,1,0.28,0,0.0,0,0.0,0,0.0,0,0.0,1,0.28,2,0.57,07033
7,34,310,0,0.0,65,20.97,5,1.61,0,0.0,0,0.0,2,0.65,0,0.0,0,0.0,0,0.0,1,0.32,3,0.97,07034
7,35,259,0,0.0,93,35.91,6,2.32,2,0.77,0,0.0,0,0.0,1,0.39,1,0.39,0,0.0,1,0.39,1,0.39,07035
7,36,300,1,0.33,66,22.0,4,1.33,2,0.67,0,0.0,0,0.0,1,0.33,0,0.0,0,0.0,0,0.0,1,0.33,07036
7,37,253,1,0.4,61,24.11,6,2.37,1,0.4,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,07037
7,38,202,0,0.0,40,19.8,1,0.5,2,0.99,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,07038
7,39,225,1,0.44,54,24.0,4,1.78,2,0.89,0,0.0,1,0.44,0,0.0,0,0.0,0,0.0,0,0.0,3,1.33,07039
7,40,225,1,0.44,33,14.67,11,4.89,1,0.44,1,0.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,07040
7,41,237,0,0.0,62,26.16,0,0.0,5,2.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.42,1,0.42,07041
7,42,217,0,0.0,56,25.81,3,1.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,07042
7,43,228,1,0.44,49,21.49,5,2.19,4,1.75,0,0.0,1,0.44,0,0.0,0,0.0,0,0.0,0,0.0,1,0.44,07043
7,44,204,0,0.0,59,28.92,2,0.98,1,0.49,0,0.0,0,0.0,1,0.49,0,0.0,0,0.0,0,0.0,1,0.49,07044
7,45,215,0,0.0,70,32.56,5,2.33,3,1.4,1,0.47,0,0.0,0,0.0,0,0.0,1,0.47,0,0.0,1,0.47,07045
7,46,111,1,0.9,24,21.62,3,2.7,0,0.0,0,0.0,1,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,07046
8,1,194,1,0.52,57,29.38,8,4.12,2,1.03,0,0.0,0,0.0,0,0.0,1,0.52,0,0.0,1,0.52,2,1.03,08001
8,2,192,0,0.0,53,27.6,9,4.69,1,0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,08002
8,3,334,0,0.0,69,20.66,4,1.2,4,1.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,1,0.3,1,0.3,08003
8,4,313,1,0.32,66,21.09,1,0.32,1,0.32,0,0.0,0,0.0,2,0.64,0,0.0,0,0.0,0,0.0,1,0.32,08004
8,5,309,0,0.0,57,18.45,2,0.65,2,0.65,1,0.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.32,08005
8,6,280,0,0.0,72,25.71,4,1.43,1,0.36,0,0.0,1,0.36,0,0.0,0,0.0,0,0.0,0,0.0,1,0.36,08006
8,7,315,0,0.0,61,19.37,4,1.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,08007
8,8,293,0,0.0,78,26.62,5,1.71,1,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,08008
8,9,192,0,0.0,46,23.96,1,0.52,2,1.04,0,0.0,0,0.0,1,0.52,1,0.52,0,0.0,0,0.0,1,0.52,08009
8,10,369,0,0.0,75,20.33,3,0.81,3,0.81,0,0.0,0,0.0,0,0.0,1,0.27,0,0.0,0,0.0,1,0.27,08010
8,11,167,0,0.0,42,25.15,0,0.0,1,0.6,1,0.6,0,0.0,1,0.6,0,0.0,0,0.0,0,0.0,0,0.0,08011
8,12,233,0,0.0,49,21.03,7,3.0,2,0.86,0,0.0,0,0.0,0,0.0,1,0.43,0,0.0,1,0.43,0,0.0,08012
8,13,268,0,0.0,70,26.12,3,1.12,3,1.12,0,0.0,0,0.0,1,0.37,1,0.37,0,0.0,0,0.0,0,0.0,08013
8,14,184,0,0.0,59,32.07,2,1.09,4,2.17,0,0.0,1,0.54,0,0.0,0,0.0,1,0.54,1,0.54,1,0.54,08014
8,15,247,1,0.4,68,27.53,4,1.62,2,0.81,0,0.0,0,0.0,0,0.0,2,0.81,2,0.81,0,0.0,0,0.0,08015
8,16,81,0,0.0,21,25.93,5,6.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.23,1,1.23,08016
8,17,234,0,0.0,51,21.79,5,2.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.43,08017
8,18,179,0,0.0,45,25.14,9,5.03,1,0.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,08018
8,19,313,0,0.0,67,21.41,5,1.6,2,0.64,0,0.0,1,0.32,1,0.32,0,0.0,0,0.0,0,0.0,2,0.64,08019
8,20,312,0,0.0,85,27.24,2,0.64,4,1.28,1,0.32,0,0.0,1,0.32,0,0.0,1,0.32,0,0.0,0,0.0,08020
8,21,324,0,0.0,77,23.77,5,1.54,6,1.85,0,0.0,2,0.62,4,1.23,1,0.31,0,0.0,0,0.0,1,0.31,08021
8,22,246,0,0.0,52,21.14,2,0.81,3,1.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.41,08022
8,23,196,0,0.0,46,23.47,3,1.53,0,0.0,0,0.0,1,0.51,0,0.0,0,0.0,0,0.0,0,0.0,1,0.51,08023
8,24,169,1,0.59,57,33.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,08024
8,25,235,2,0.85,57,24.26,1,0.43,4,1.7,0,0.0,0,0.0,0,0.0,1,0.43,0,0.0,0,0.0,2,0.85,08025
8,26,188,0,0.0,56,29.79,3,1.6,1,0.53,1,0.53,1,0.53,0,0.0,1,0.53,0,0.0,0,0.0,1,0.53,08026
8,27,308,0,0.0,74,24.03,6,1.95,2,0.65,0,0.0,0,0.0,1,0.32,0,0.0,0,0.0,0,0.0,3,0.97,08027
8,28,258,0,0.0,73,28.29,6,2.33,1,0.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.16,08028
8,29,284,0,0.0,73,25.7,0,0.0,3,1.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.7,1,0.35,08029
8,30,279,0,0.0,75,26.88,6,2.15,2,0.72,2,0.72,0,0.0,1,0.36,0,0.0,0,0.0,0,0.0,1,0.36,08030
8,31,201,1,0.5,42,20.9,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,2,1.0,08031
8,32,229,1,0.44,52,22.71,5,2.18,0,0.0,0,0.0,0,0.0,1,0.44,1,0.44,0,0.0,0,0.0,1,0.44,08032
8,33,202,1,0.5,30,14.85,4,1.98,3,1.49,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,08033
8,34,275,0,0.0,53,19.27,1,0.36,4,1.45,0,0.0,1,0.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,08034
8,35,327,0,0.0,69,21.1,6,1.83,2,0.61,1,0.31,0,0.0,0,0.0,0,0.0,0,0.0,1,0.31,3,0.92,08035
8,36,269,0,0.0,53,19.7,2,0.74,4,1.49,0,0.0,0,0.0,1,0.37,1,0.37,0,0.0,0,0.0,1,0.37,08036
8,37,231,0,0.0,51,22.08,2,0.87,2,0.87,1,0.43,0,0.0,0,0.0,1,0.43,0,0.0,0,0.0,0,0.0,08037
8,38,182,0,0.0,40,21.98,3,1.65,0,0.0,0,0.0,1,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,08038
8,39,272,0,0.0,72,26.47,4,1.47,0,0.0,0,0.0,0,0.0,1,0.37,0,0.0,0,0.0,0,0.0,1,0.37,08039
8,40,223,1,0.45,53,23.77,0,0.0,1,0.45,0,0.0,0,0.0,0,0.0,0,0.0,1,0.45,1,0.45,3,1.35,08040
8,41,271,0,0.0,70,25.83,6,2.21,2,0.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.37,08041
8,42,297,0,0.0,83,27.95,2,0.67,2,0.67,0,0.0,1,0.34,0,0.0,2,0.67,0,0.0,0,0.0,1,0.34,08042
8,43,148,1,0.68,31,20.95,4,2.7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.68,0,0.0,0,0.0,1,0.68,08043
8,44,187,1,0.53,34,18.18,4,2.14,0,0.0,1,0.53,0,0.0,0,0.0,1,0.53,0,0.0,0,0.0,0,0.0,08044
8,45,196,1,0.51,50,25.51,4,2.04,2,1.02,0,0.0,1,0.51,0,0.0,1,0.51,0,0.0,0,0.0,1,0.51,08045
8,46,189,0,0.0,38,20.11,3,1.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.53,1,0.53,08046
8,47,222,1,0.45,39,17.57,4,1.8,2,0.9,0,0.0,0,0.0,1,0.45,0,0.0,0,0.0,0,0.0,0,0.0,08047
8,48,237,1,0.42,60,25.32,0,0.0,2,0.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.42,08048
8,49,270,2,0.74,72,26.67,2,0.74,1,0.37,0,0.0,0,0.0,0,0.0,1,0.37,1,0.37,0,0.0,1,0.37,08049
8,50,274,0,0.0,61,22.26,2,0.73,1,0.36,0,0.0,0,0.0,0,0.0,1,0.36,0,0.0,0,0.0,1,0.36,08050
8,51,290,1,0.34,60,20.69,4,1.38,3,1.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.69,08051
8,52,382,0,0.0,76,19.9,5,1.31,3,0.79,0,0.0,0,0.0,0,0.0,1,0.26,0,0.0,0,0.0,2,0.52,08052
8,53,122,0,0.0,19,15.57,2,1.64,0,0.0,0,0.0,1,0.82,0,0.0,0,0.0,0,0.0,0,0.0,2,1.64,08053
8,54,190,0,0.0,39,20.53,2,1.05,4,2.11,2,1.05,0,0.0,0,0.0,1,0.53,0,0.0,0,0.0,1,0.53,08054
8,55,263,1,0.38,46,17.49,4,1.52,2,0.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.38,1,0.38,08055
8,56,299,0,0.0,66,22.07,4,1.34,1,0.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.33,08056
9,1,236,1,0.42,39,16.53,3,1.27,3,1.27,0,0.0,2,0.85,0,0.0,0,0.0,0,0.0,0,0.0,2,0.85,09001
9,2,224,0,0.0,58,25.89,7,3.13,4,1.79,1,0.45,0,0.0,0,0.0,1,0.45,1,0.45,0,0.0,0,0.0,09002
9,3,151,1,0.66,61,40.4,3,1.99,4,2.65,1,0.66,0,0.0,0,0.0,1,0.66,0,0.0,0,0.0,1,0.66,09003
